word,semantic_score,count_complete,count_aufklaerung,count_kunstepoche,rel_count_complete,rel_count_aufklaerung,rel_count_kunstepoche,zeta_score
rost,0.03,90,40.0,50.0,2.4770453582784645e-05,1.9127316198445904e-05,3.242308757281415e-05,0.249593495934959
jag,0.02,14,6.0,8.0,3.853181668433167e-06,2.869097429766886e-06,5.187694011650264e-06,0.051219512195122
nicht,0.07,113,42.0,71.0,3.110068060949628e-05,2.00836820083682e-05,4.604078435339609e-05,0.207317073170732
hindernisse,0.01,24,22.0,2.0,6.605454288742572e-06,1.0520023909145249e-05,1.296923502912566e-06,-0.234959349593496
erquicklich,0.05,14,0.0,14.0,3.853181668433167e-06,0.0,9.078464520387962e-06,0.2
schmissen,0.05,11,7.0,4.0,3.027499882340345e-06,3.347280334728033e-06,2.593847005825132e-06,-0.0065040650406504
blutstrom,0.0,14,6.0,8.0,3.853181668433167e-06,2.869097429766886e-06,5.187694011650264e-06,0.0268292682926829
verfluchet,0.01,23,16.0,7.0,6.330227026711632e-06,7.650926479378362e-06,4.539232260193981e-06,0.0113821138211382
schläfern,0.01,11,2.0,9.0,3.027499882340345e-06,9.563658099222952e-07,5.836155763106546e-06,0.108943089430894
ficht,0.12,56,31.0,25.0,1.541272667373267e-05,1.4823670053795575e-05,1.6211543786407075e-05,-0.0235772357723577
entfloh,0.01,277,205.0,72.0,7.623795158257052e-05,9.802749551703528e-05,4.668924610485237e-05,-0.0073170731707317
einschlagen,0.02,22,4.0,18.0,6.054999764680691e-06,1.9127316198445905e-06,1.1672311526213091e-05,0.260162601626016
süßest,0.04,19,5.0,14.0,5.2293179785878695e-06,2.390914524805738e-06,9.078464520387962e-06,0.0268292682926829
stehend,0.05,67,45.0,22.0,1.844022655607301e-05,2.1518230723251644e-05,1.4266158532038226e-05,-0.0747967479674797
blumenduft,0.02,24,6.0,18.0,6.605454288742572e-06,2.869097429766886e-06,1.1672311526213091e-05,0.151219512195122
knüpfet,0.03,12,2.0,10.0,3.302727144371286e-06,9.563658099222952e-07,6.48461751456283e-06,0.142276422764228
demutvoll,0.01,13,8.0,5.0,3.5779544064022266e-06,3.825463239689181e-06,3.242308757281415e-06,0.0268292682926829
schicksaal,0.04,16,16.0,0.0,4.403636192495048e-06,7.650926479378362e-06,0.0,-0.0731707317073171
fibel,0.1,12,6.0,6.0,3.302727144371286e-06,2.869097429766886e-06,3.890770508737698e-06,0.051219512195122
richteramt,0.02,11,10.0,1.0,3.027499882340345e-06,4.781829049611476e-06,6.48461751456283e-07,-0.0886178861788618
greiser,0.07,29,2.0,27.0,7.981590598897274e-06,9.563658099222952e-07,1.750846728931964e-05,0.208943089430894
richtplatz,0.06,12,8.0,4.0,3.302727144371286e-06,3.825463239689181e-06,2.593847005825132e-06,-0.0308943089430894
geoßen,0.09,122,79.0,43.0,3.357772596777474e-05,3.777644949193066e-05,2.788385531262017e-05,0.0967479674796747
beichte,0.02,18,4.0,14.0,4.954090716556929e-06,1.9127316198445905e-06,9.078464520387962e-06,0.160162601626016
hur,0.12,16,14.0,2.0,4.403636192495048e-06,6.694560669456067e-06,1.296923502912566e-06,-0.13739837398374
redensart,0.01,25,8.0,17.0,6.880681550773512e-06,3.825463239689181e-06,1.102384977475681e-05,0.135772357723577
zündend,0.11,12,10.0,2.0,3.302727144371286e-06,4.781829049611476e-06,1.296923502912566e-06,-0.0642276422764228
abgesandte,0.05,13,6.0,7.0,3.5779544064022266e-06,2.869097429766886e-06,4.539232260193981e-06,0.051219512195122
umnachtet,0.07,46,28.0,18.0,1.2660454053423263e-05,1.3389121338912134e-05,1.1672311526213091e-05,0.0626016260162601
umkleiden,0.08,13,0.0,13.0,3.5779544064022266e-06,0.0,8.430002768931679e-06,0.2
knistern,0.13,37,4.0,33.0,1.0183408695144798e-05,1.9127316198445905e-06,2.1399237798057337e-05,0.284552845528455
eintragen,0.02,11,8.0,3.0,3.027499882340345e-06,3.825463239689181e-06,1.945385254368849e-06,-0.0308943089430894
gewinst,0.11,34,28.0,6.0,9.357726909051978e-06,1.3389121338912134e-05,3.890770508737698e-06,-0.152845528455285
jubelgesänge,0.09,26,26.0,0.0,7.155908812804453e-06,1.243275552898984e-05,0.0,-0.170731707317073
aussöhnen,0.04,24,17.0,7.0,6.605454288742572e-06,8.12910938433951e-06,4.539232260193981e-06,-0.0130081300813008
fort,0.11,119,60.0,59.0,3.275204418168192e-05,2.8690974297668858e-05,3.8259243335920696e-05,0.196747967479675
nasen,0.06,51,31.0,20.0,1.4036590363577966e-05,1.4823670053795575e-05,1.296923502912566e-05,0.0471544715447154
eichstamm,0.06,12,4.0,8.0,3.302727144371286e-06,1.9127316198445905e-06,5.187694011650264e-06,0.108943089430894
schlich,0.08,44,38.0,6.0,1.2109999529361382e-05,1.817095038852361e-05,3.890770508737698e-06,-0.314634146341463
hemmen,0.0,481,264.0,217.0,0.0001323843130368,0.0001262402869097,0.000140716200066,0.0065040650406503
vorstellen,0.02,235,213.0,22.0,6.467840657727102e-05,0.0001018529587567,1.4266158532038226e-05,-0.163414634146341
geißeln,0.14,81,48.0,33.0,2.2293408224506185e-05,2.2952779438135087e-05,2.1399237798057337e-05,0.140650406504065
tint,0.03,13,9.0,4.0,3.5779544064022266e-06,4.3036461446503285e-06,2.593847005825132e-06,-0.0398373983739837
fühltet,0.01,25,19.0,6.0,6.880681550773512e-06,9.085475194261804e-06,3.890770508737698e-06,-0.0707317073170732
siebenfach,0.07,35,22.0,13.0,9.632954171082917e-06,1.0520023909145249e-05,8.430002768931679e-06,-0.0772357723577236
honnigkauken,0.2,12,0.0,12.0,3.302727144371286e-06,0.0,7.781541017475396e-06,0.0333333333333333
ersterer,0.07,18,16.0,2.0,4.954090716556929e-06,7.650926479378362e-06,1.296923502912566e-06,-0.161788617886179
anbieten,0.02,12,8.0,4.0,3.302727144371286e-06,3.825463239689181e-06,2.593847005825132e-06,0.0024390243902439
geebnet,0.66,12,8.0,4.0,3.302727144371286e-06,3.825463239689181e-06,2.593847005825132e-06,-0.0308943089430894
hüpfen,0.09,738,513.0,225.0,0.0002031177193788,0.000245307830245,0.0001459038940776,0.0219512195121951
neblig,0.15,40,12.0,28.0,1.100909048123762e-05,5.738194859533772e-06,1.8156929040775924e-05,0.244715447154472
heischt,0.0,62,25.0,37.0,1.706409024591831e-05,1.195457262402869e-05,2.3993084803882472e-05,0.25609756097561
sommerwind,0.07,13,3.0,10.0,3.5779544064022266e-06,1.434548714883443e-06,6.48461751456283e-06,0.175609756097561
baum,0.22,2276,1189.0,1087.0,0.0006264172483824,0.0005685594739988,0.0007048779238329,0.0
seelch,0.02,17,12.0,5.0,4.678863454525989e-06,5.738194859533772e-06,3.242308757281415e-06,-0.0308943089430894
zanksucht,0.05,17,17.0,0.0,4.678863454525989e-06,8.12910938433951e-06,0.0,-0.195121951219512
tacitus,0.1,28,7.0,21.0,7.706363336866335e-06,3.347280334728033e-06,1.3617696780581945e-05,0.135772357723577
weißes,0.09,11,4.0,7.0,3.027499882340345e-06,1.9127316198445905e-06,4.539232260193981e-06,0.0845528455284553
festgebennen,0.5,12,8.0,4.0,3.302727144371286e-06,3.825463239689181e-06,2.593847005825132e-06,-0.0308943089430894
schlachtgetümmel,0.11,17,6.0,11.0,4.678863454525989e-06,2.869097429766886e-06,7.133079266019113e-06,0.126829268292683
stumm,0.04,807,439.0,368.0,0.0002221084004589,0.0002099222952779,0.0002386339245359,0.073170731707317
küst,0.04,92,45.0,47.0,2.5320908106846527e-05,2.1518230723251644e-05,3.04777023184453e-05,0.0365853658536585
stärkend,0.08,50,21.0,29.0,1.3761363101547025e-05,1.00418410041841e-05,1.8805390792232206e-05,-0.034959349593496
aufrufen,0.03,34,22.0,12.0,9.357726909051978e-06,1.0520023909145249e-05,7.781541017475396e-06,-0.0016260162601626
neider,0.07,84,51.0,33.0,2.3119090010599e-05,2.438732815301853e-05,2.1399237798057337e-05,-0.0056910569105691
dolch,0.21,132,53.0,79.0,3.632999858808415e-05,2.5343693962940824e-05,5.122847836504636e-05,0.227642276422764
ableiten,0.05,25,21.0,4.0,6.880681550773512e-06,1.00418410041841e-05,2.593847005825132e-06,-0.0951219512195122
wetterschlag,0.09,21,6.0,15.0,5.77977250264975e-06,2.869097429766886e-06,9.726926271844245e-06,0.0934959349593496
leuchtest,0.11,34,16.0,18.0,9.357726909051978e-06,7.650926479378362e-06,1.1672311526213091e-05,-0.0463414634146341
erhitzen,0.03,199,148.0,51.0,5.477022514415716e-05,7.077106993424986e-05,3.3071549324270434e-05,-0.0341463414634146
gärtnerin,0.1,16,4.0,12.0,4.403636192495048e-06,1.9127316198445905e-06,7.781541017475396e-06,0.142276422764228
sämann,0.05,16,4.0,12.0,4.403636192495048e-06,1.9127316198445905e-06,7.781541017475396e-06,0.142276422764228
geschwätzig,0.03,24,6.0,18.0,6.605454288742572e-06,2.869097429766886e-06,1.1672311526213091e-05,0.19349593495935
leidlich,0.47,15,9.0,6.0,4.128408930464107e-06,4.3036461446503285e-06,3.890770508737698e-06,0.0024390243902439
lispel,0.03,26,17.0,9.0,7.155908812804453e-06,8.12910938433951e-06,5.836155763106546e-06,-0.0130081300813008
zisch,0.08,33,27.0,6.0,9.082499647021035e-06,1.2910938433950989e-05,3.890770508737698e-06,-0.241463414634146
strichen,0.04,39,26.0,13.0,1.073386321920668e-05,1.243275552898984e-05,8.430002768931679e-06,0.0626016260162601
spielmann,0.05,18,4.0,14.0,4.954090716556929e-06,1.9127316198445905e-06,9.078464520387962e-06,0.151219512195122
gehoben,0.06,82,67.0,15.0,2.256863548653712e-05,3.2038254632396894e-05,9.726926271844245e-06,-0.0991869918699187
modernd,0.08,40,24.0,16.0,1.100909048123762e-05,1.1476389719067544e-05,1.0375388023300527e-05,-0.0504065040650406
frühzeitig,0.0,15,13.0,2.0,4.128408930464107e-06,6.216377764494919e-06,1.296923502912566e-06,-0.0886178861788618
lebenslauf,0.02,129,97.0,32.0,3.550431680199132e-05,4.638374178123132e-05,2.075077604660105e-05,-0.252032520325203
tausendfältig,0.46,16,14.0,2.0,4.403636192495048e-06,6.694560669456067e-06,1.296923502912566e-06,-0.0398373983739837
unsäglich,0.03,22,12.0,10.0,6.054999764680691e-06,5.738194859533772e-06,6.48461751456283e-06,-0.0463414634146341
wohlgebaut,0.03,16,7.0,9.0,4.403636192495048e-06,3.347280334728033e-06,5.836155763106546e-06,0.0934959349593496
ärzten,0.12,32,26.0,6.0,8.807272384990096e-06,1.243275552898984e-05,3.890770508737698e-06,-0.119512195121951
palast,0.05,128,61.0,67.0,3.5229089539960384e-05,2.9169157202630008e-05,4.344693734757096e-05,0.0121951219512195
morgenwinde,0.06,22,11.0,11.0,6.054999764680691e-06,5.260011954572624e-06,7.133079266019113e-06,0.0113821138211382
maireg,0.06,12,6.0,6.0,3.302727144371286e-06,2.869097429766886e-06,3.890770508737698e-06,0.051219512195122
erwachse,0.09,11,7.0,4.0,3.027499882340345e-06,3.347280334728033e-06,2.593847005825132e-06,-0.0308943089430894
vorüberging,0.07,26,14.0,12.0,7.155908812804453e-06,6.694560669456067e-06,7.781541017475396e-06,0.111382113821138
wohneen,0.09,20,13.0,7.0,5.50454524061881e-06,6.216377764494919e-06,4.539232260193981e-06,-0.0707317073170732
verdrießlich,0.07,13,11.0,2.0,3.5779544064022266e-06,5.260011954572624e-06,1.296923502912566e-06,-0.0796747967479675
vertreter,0.13,24,12.0,12.0,6.605454288742572e-06,5.738194859533772e-06,7.781541017475396e-06,0.0447154471544715
betrennter,0.02,11,11.0,0.0,3.027499882340345e-06,5.260011954572624e-06,0.0,-0.121951219512195
striegeln,0.6,12,8.0,4.0,3.302727144371286e-06,3.825463239689181e-06,2.593847005825132e-06,-0.0308943089430894
weltteil,0.03,34,26.0,8.0,9.357726909051978e-06,1.243275552898984e-05,5.187694011650264e-06,-0.0861788617886179
korn,0.06,194,105.0,89.0,5.3394088834002455e-05,5.02092050209205e-05,5.771309587960919e-05,-0.152032520325203
edle,0.1,49,28.0,21.0,1.3486135839516084e-05,1.3389121338912134e-05,1.3617696780581945e-05,-0.0504065040650406
bürgerlich,0.18,36,12.0,24.0,9.908181433113856e-06,5.738194859533772e-06,1.5563082034950793e-05,0.0536585365853659
ähre,0.04,104,72.0,32.0,2.8623635251217813e-05,3.442916915720263e-05,2.075077604660105e-05,0.0739837398373984
vergilen,0.01,50,29.0,21.0,1.3761363101547025e-05,1.3867304243873282e-05,1.3617696780581945e-05,-0.0504065040650406
selbstsucht,0.02,15,9.0,6.0,4.128408930464107e-06,4.3036461446503285e-06,3.890770508737698e-06,-0.0886178861788618
herrschen,0.02,1074,779.0,295.0,0.0002955940794212,0.0003725044829647,0.0001912962166796,-0.0666666666666667
aas,0.09,37,32.0,5.0,1.0183408695144798e-05,1.5301852958756724e-05,3.242308757281415e-06,-0.241463414634146
losung,0.06,130,84.0,46.0,3.5779544064022266e-05,4.01673640167364e-05,2.9829240566989017e-05,-0.154471544715447
höhlen,0.08,152,111.0,41.0,4.183454382870296e-05,5.307830245068739e-05,2.6586931809707603e-05,-0.329268292682927
grauenvoll,0.07,75,63.0,12.0,2.0642044652320537e-05,3.01255230125523e-05,7.781541017475396e-06,-0.247967479674797
umbringen,0.03,61,34.0,27.0,1.678886298388737e-05,1.625821876867902e-05,1.750846728931964e-05,0.0829268292682927
eingang,0.0,223,185.0,38.0,6.137567943289973e-05,8.846383741781231e-05,2.4641546555338755e-05,-0.395934959349593
bebauen,0.06,17,8.0,9.0,4.678863454525989e-06,3.825463239689181e-06,5.836155763106546e-06,0.0024390243902439
unerhört,0.06,62,33.0,29.0,1.706409024591831e-05,1.578003586371787e-05,1.8805390792232206e-05,0.107317073170732
wärterin,0.09,12,3.0,9.0,3.302727144371286e-06,1.434548714883443e-06,5.836155763106546e-06,0.117886178861789
öffentlich,0.09,27,17.0,10.0,7.431136074835393e-06,8.12910938433951e-06,6.48461751456283e-06,-0.0617886178861788
vortrefflichkeit,0.03,23,21.0,2.0,6.330227026711632e-06,1.00418410041841e-05,1.296923502912566e-06,-0.13739837398374
verwalten,0.15,108,57.0,51.0,2.972454429934157e-05,2.725642558278541e-05,3.3071549324270434e-05,0.11219512195122
wohltu,0.09,12,8.0,4.0,3.302727144371286e-06,3.825463239689181e-06,2.593847005825132e-06,-0.0308943089430894
deckend,0.01,49,49.0,0.0,1.3486135839516084e-05,2.343096234309624e-05,0.0,-0.24390243902439
frühlingshimmel,0.1,24,6.0,18.0,6.605454288742572e-06,2.869097429766886e-06,1.1672311526213091e-05,0.151219512195122
sträußchen,0.01,12,6.0,6.0,3.302727144371286e-06,2.869097429766886e-06,3.890770508737698e-06,-0.0065040650406504
fändest,0.07,15,8.0,7.0,4.128408930464107e-06,3.825463239689181e-06,4.539232260193981e-06,0.0357723577235772
grad,0.05,97,93.0,4.0,2.6697044417001227e-05,4.447101016138673e-05,2.593847005825132e-06,-0.290243902439024
gefängnisse,0.61,13,12.0,1.0,3.5779544064022266e-06,5.738194859533772e-06,6.48461751456283e-07,-0.0642276422764228
barke,0.05,22,6.0,16.0,6.054999764680691e-06,2.869097429766886e-06,1.0375388023300527e-05,0.117886178861789
beklagen,0.02,399,245.0,154.0,0.0001098156775503,0.0001171548117154,9.986310972426758e-05,0.0373983739837399
halsband,0.16,29,18.0,11.0,7.981590598897274e-06,8.607292289300657e-06,7.133079266019113e-06,0.0292682926829268
schlunde,0.12,66,47.0,19.0,1.816499929404208e-05,2.247459653317394e-05,1.2320773277669376e-05,-0.105691056910569
himmel,0.02,9713,5386.0,4327.0,0.0026732823961065,0.0025754931261207,0.0028058939985513,0.113008130081301
siege,0.1,100,72.0,28.0,2.752272620309405e-05,3.442916915720263e-05,1.8156929040775924e-05,-0.185365853658537
haß,0.06,13,8.0,5.0,3.5779544064022266e-06,3.825463239689181e-06,3.242308757281415e-06,-0.0065040650406504
marke,0.03,99,36.0,63.0,2.724749894106311e-05,1.7214584578601314e-05,4.085309034174583e-05,0.313821138211382
brünette,0.11,20,16.0,4.0,5.50454524061881e-06,7.650926479378362e-06,2.593847005825132e-06,0.0178861788617886
feuersbrunst,0.08,14,6.0,8.0,3.853181668433167e-06,2.869097429766886e-06,5.187694011650264e-06,0.0601626016260163
dämonen,0.12,100,32.0,68.0,2.752272620309405e-05,1.5301852958756724e-05,4.409539909902724e-05,0.289430894308943
vasallen,0.11,17,11.0,6.0,4.678863454525989e-06,5.260011954572624e-06,3.890770508737698e-06,-0.0308943089430894
diener,0.02,635,309.0,326.0,0.0001747693113896,0.0001477585176329,0.0002113985309747,0.0886178861788618
lotterbube,0.1,18,16.0,2.0,4.954090716556929e-06,7.650926479378362e-06,1.296923502912566e-06,-0.161788617886179
ehrenvoll,0.03,42,39.0,3.0,1.15595450052995e-05,1.864913329348476e-05,1.945385254368849e-06,-0.27479674796748
lehrer,0.19,620,467.0,153.0,0.0001706409024591,0.0002233114166168,9.92146479728113e-05,-0.151219512195122
tändeleien,0.06,12,12.0,0.0,3.302727144371286e-06,5.738194859533772e-06,0.0,-0.0975609756097561
scheuch,0.05,15,13.0,2.0,4.128408930464107e-06,6.216377764494919e-06,1.296923502912566e-06,-0.113008130081301
dämmer,0.09,12,0.0,12.0,3.302727144371286e-06,0.0,7.781541017475396e-06,0.1
ober,0.16,72,32.0,40.0,1.9816362866227715e-05,1.5301852958756724e-05,2.593847005825132e-05,-0.168292682926829
ehr,0.04,64,58.0,6.0,1.7614544769980192e-05,2.7734608487746564e-05,3.890770508737698e-06,-0.119512195121951
schnaubend,0.15,31,24.0,7.0,8.532045122959155e-06,1.1476389719067544e-05,4.539232260193981e-06,-0.177235772357724
erhellen,0.08,520,289.0,231.0,0.000143118176256,0.0001381948595337,0.0001497946645864,0.0796747967479675
verhör,0.03,16,12.0,4.0,4.403636192495048e-06,5.738194859533772e-06,2.593847005825132e-06,-0.0552845528455285
sprühen,0.11,217,103.0,114.0,5.972431586071409e-05,4.925283921099821e-05,7.392463966601626e-05,-0.0406504065040652
blase,0.01,85,58.0,27.0,2.339431727262994e-05,2.7734608487746564e-05,1.750846728931964e-05,0.01869918699187
stube,0.19,181,68.0,113.0,4.981613442760023e-05,3.251643753735804e-05,7.327617791455998e-05,0.294308943089431
abenteurer,0.17,11,2.0,9.0,3.027499882340345e-06,9.563658099222952e-07,5.836155763106546e-06,0.108943089430894
löckchen,0.11,21,0.0,21.0,5.77977250264975e-06,0.0,1.3617696780581945e-05,0.166666666666667
wohnhaus,0.03,42,27.0,15.0,1.15595450052995e-05,1.2910938433950989e-05,9.726926271844245e-06,-0.159349593495935
ließt,0.1,77,53.0,24.0,2.119249917638242e-05,2.5343693962940824e-05,1.5563082034950793e-05,-0.0902439024390244
nüsse,0.08,44,14.0,30.0,1.2109999529361382e-05,6.694560669456067e-06,1.945385254368849e-05,0.253658536585366
rosenlippe,0.62,14,4.0,10.0,3.853181668433167e-06,1.9127316198445905e-06,6.48461751456283e-06,0.142276422764228
folgend,0.08,76,60.0,16.0,2.091727191435148e-05,2.8690974297668858e-05,1.0375388023300527e-05,-0.165853658536585
bürsten,0.02,12,7.0,5.0,3.302727144371286e-06,3.347280334728033e-06,3.242308757281415e-06,0.0024390243902439
priestertum,0.03,45,25.0,20.0,1.2385226791392324e-05,1.195457262402869e-05,1.296923502912566e-05,-0.0373983739837398
prunken,0.0,17,4.0,13.0,4.678863454525989e-06,1.9127316198445905e-06,8.430002768931679e-06,0.175609756097561
rats,0.04,16,11.0,5.0,4.403636192495048e-06,5.260011954572624e-06,3.242308757281415e-06,-0.0219512195121951
gift,0.33,773,503.0,270.0,0.0002127506735499,0.0002405260011954,0.0001750846728931,0.0886178861788618
porzellan,0.09,21,19.0,2.0,5.77977250264975e-06,9.085475194261804e-06,1.296923502912566e-06,-0.113008130081301
rächenden,0.04,20,18.0,2.0,5.50454524061881e-06,8.607292289300657e-06,1.296923502912566e-06,-0.13739837398374
erkranken,0.04,80,29.0,51.0,2.201818096247524e-05,1.3867304243873282e-05,3.3071549324270434e-05,0.149593495934959
armer,0.14,776,461.0,315.0,0.000213576355336,0.000220442319187,0.0002042654517087,-0.0333333333333333
styx,0.18,109,93.0,16.0,2.999977156137252e-05,4.447101016138673e-05,1.0375388023300527e-05,-0.223577235772358
kummen,0.13,11,8.0,3.0,3.027499882340345e-06,3.825463239689181e-06,1.945385254368849e-06,-0.0398373983739837
zäume,0.05,21,7.0,14.0,5.77977250264975e-06,3.347280334728033e-06,9.078464520387962e-06,0.0691056910569105
todesfackel,0.03,13,10.0,3.0,3.5779544064022266e-06,4.781829049611476e-06,1.945385254368849e-06,-0.0065040650406504
brote,0.07,14,6.0,8.0,3.853181668433167e-06,2.869097429766886e-06,5.187694011650264e-06,0.0691056910569105
beträuft,0.03,16,12.0,4.0,4.403636192495048e-06,5.738194859533772e-06,2.593847005825132e-06,-0.0398373983739837
erleben,0.12,212,113.0,99.0,5.834817955055939e-05,5.403466826060968e-05,6.419771339417202e-05,0.0926829268292683
märze,0.01,16,0.0,16.0,4.403636192495048e-06,0.0,1.0375388023300527e-05,0.2
unterlassen,0.02,49,36.0,13.0,1.3486135839516084e-05,1.7214584578601314e-05,8.430002768931679e-06,-0.141463414634146
sohn,0.15,255,157.0,98.0,7.018295181788983e-05,7.507471607890018e-05,6.354925164271574e-05,0.287804878048781
slög,0.28,20,0.0,20.0,5.50454524061881e-06,0.0,1.296923502912566e-05,0.0666666666666667
mitglied,0.03,26,21.0,5.0,7.155908812804453e-06,1.00418410041841e-05,3.242308757281415e-06,-0.0219512195121951
eingestehen,0.1,48,32.0,16.0,1.3210908577485143e-05,1.5301852958756724e-05,1.0375388023300527e-05,0.0292682926829268
verschmachtet,0.03,23,15.0,8.0,6.330227026711632e-06,7.172743574417214e-06,5.187694011650264e-06,-0.0040650406504065
schiedst,0.04,11,0.0,11.0,3.027499882340345e-06,0.0,7.133079266019113e-06,0.233333333333333
fürchtest,0.08,13,6.0,7.0,3.5779544064022266e-06,2.869097429766886e-06,4.539232260193981e-06,0.0601626016260163
sooft,0.1,35,14.0,21.0,9.632954171082917e-06,6.694560669456067e-06,1.3617696780581945e-05,0.0447154471544715
wiederstrebe,0.08,11,11.0,0.0,3.027499882340345e-06,5.260011954572624e-06,0.0,-0.0731707317073171
sprosser,0.09,34,13.0,21.0,9.357726909051978e-06,6.216377764494919e-06,1.3617696780581945e-05,0.111382113821138
grässlich,0.09,15,15.0,0.0,4.128408930464107e-06,7.172743574417214e-06,0.0,-0.0975609756097561
schreiet,0.04,49,35.0,14.0,1.3486135839516084e-05,1.6736401673640167e-05,9.078464520387962e-06,-0.190243902439024
durchleuchten,0.68,18,2.0,16.0,4.954090716556929e-06,9.563658099222952e-07,1.0375388023300527e-05,0.208943089430894
oh,0.05,18,10.0,8.0,4.954090716556929e-06,4.781829049611476e-06,5.187694011650264e-06,0.0268292682926829
linse,0.08,13,11.0,2.0,3.5779544064022266e-06,5.260011954572624e-06,1.296923502912566e-06,-0.113008130081301
bekümmert,0.08,23,20.0,3.0,6.330227026711632e-06,9.563658099222952e-06,1.945385254368849e-06,-0.104065040650407
aufruhr,0.14,173,106.0,67.0,4.761431633135271e-05,5.068738792588165e-05,4.344693734757096e-05,-0.0008130081300813
hetzen,0.07,147,79.0,68.0,4.0458407518548256e-05,3.777644949193066e-05,4.409539909902724e-05,0.136585365853659
kriegesgott,0.07,27,21.0,6.0,7.431136074835393e-06,1.00418410041841e-05,3.890770508737698e-06,-0.119512195121951
sichel,0.01,21,18.0,3.0,5.77977250264975e-06,8.607292289300657e-06,1.945385254368849e-06,-0.128455284552846
schnitt,0.15,118,61.0,57.0,3.247681691965098e-05,2.9169157202630008e-05,3.696231983300813e-05,0.103252032520325
kraft,0.05,4100,2344.0,1756.0,0.0011284317743268,0.0011208607292289,0.0011386988355572,0.0
verachte,0.05,35,31.0,4.0,9.632954171082917e-06,1.4823670053795575e-05,2.593847005825132e-06,-0.217073170731707
schleusen,0.05,50,35.0,15.0,1.3761363101547025e-05,1.6736401673640167e-05,9.726926271844245e-06,-0.0504065040650406
erdentale,0.12,27,20.0,7.0,7.431136074835393e-06,9.563658099222952e-06,4.539232260193981e-06,-0.0373983739837398
vergebens,0.02,25,21.0,4.0,6.880681550773512e-06,1.00418410041841e-05,2.593847005825132e-06,-0.201626016260163
heftig,0.05,99,70.0,29.0,2.724749894106311e-05,3.3472803347280334e-05,1.8805390792232206e-05,-0.0544715447154471
edelgestein,0.56,11,4.0,7.0,3.027499882340345e-06,1.9127316198445905e-06,4.539232260193981e-06,0.0845528455284553
dörflich,0.1,12,12.0,0.0,3.302727144371286e-06,5.738194859533772e-06,0.0,-0.0731707317073171
östlich,0.09,60,57.0,3.0,1.651363572185643e-05,2.725642558278541e-05,1.945385254368849e-06,-0.421138211382114
götterbilder,0.07,27,4.0,23.0,7.431136074835393e-06,1.9127316198445905e-06,1.4914620283494508e-05,0.184552845528455
wettstreit,0.03,19,11.0,8.0,5.2293179785878695e-06,5.260011954572624e-06,5.187694011650264e-06,-0.0373983739837398
gerassel,0.06,12,4.0,8.0,3.302727144371286e-06,1.9127316198445905e-06,5.187694011650264e-06,0.075609756097561
henke,0.08,12,4.0,8.0,3.302727144371286e-06,1.9127316198445905e-06,5.187694011650264e-06,-0.0308943089430894
verwachsen,0.07,84,64.0,20.0,2.3119090010599e-05,3.060370591751345e-05,1.296923502912566e-05,-0.196747967479675
gastrecht,0.05,16,8.0,8.0,4.403636192495048e-06,3.825463239689181e-06,5.187694011650264e-06,0.0113821138211382
schlöße,0.03,13,7.0,6.0,3.5779544064022266e-06,3.347280334728033e-06,3.890770508737698e-06,-0.0065040650406504
nutz,0.1,207,180.0,27.0,5.697204324040468e-05,8.607292289300658e-05,1.750846728931964e-05,0.0341463414634146
unerschrockenheit,0.07,23,23.0,0.0,6.330227026711632e-06,1.0998206814106395e-05,0.0,-0.195121951219512
weisheit,0.13,3120,2529.0,591.0,0.0008587090575365,0.0012093245666467,0.0003832408951106,0.0
empfäht,0.56,12,12.0,0.0,3.302727144371286e-06,5.738194859533772e-06,0.0,-0.0975609756097561
vaters,0.06,44,20.0,24.0,1.2109999529361382e-05,9.563658099222952e-06,1.5563082034950793e-05,0.0804878048780488
sokrates,0.03,12,12.0,0.0,3.302727144371286e-06,5.738194859533772e-06,0.0,-0.0975609756097561
bergend,0.03,14,8.0,6.0,3.853181668433167e-06,3.825463239689181e-06,3.890770508737698e-06,0.0178861788617886
schreiber,0.14,199,55.0,144.0,5.477022514415716e-05,2.630005977286312e-05,9.337849220970474e-05,0.0121951219512195
verwelkn,0.03,23,10.0,13.0,6.330227026711632e-06,4.781829049611476e-06,8.430002768931679e-06,0.0869918699186992
oper,0.07,26,18.0,8.0,7.155908812804453e-06,8.607292289300657e-06,5.187694011650264e-06,-0.0552845528455285
goldharfe,0.05,26,26.0,0.0,7.155908812804453e-06,1.243275552898984e-05,0.0,-0.146341463414634
biber,0.06,17,17.0,0.0,4.678863454525989e-06,8.12910938433951e-06,0.0,-0.146341463414634
weibertränen,0.06,12,0.0,12.0,3.302727144371286e-06,0.0,7.781541017475396e-06,0.0666666666666667
senket,0.06,56,43.0,13.0,1.541272667373267e-05,2.0561864913329347e-05,8.430002768931679e-06,-0.117073170731707
rasch,0.06,758,297.0,461.0,0.0002086222646194,0.0001420203227734,0.0002989408674213,0.186178861788618
grimasse,0.1,13,7.0,6.0,3.5779544064022266e-06,3.347280334728033e-06,3.890770508737698e-06,0.0024390243902439
lenze,0.05,323,187.0,136.0,8.889840563599378e-05,8.94202032277346e-05,8.819079819805448e-05,0.119512195121951
stoß,0.11,286,130.0,156.0,7.871499694084899e-05,6.216377764494919e-05,0.0001011600332271,0.0926829268292683
